water_id,loc_id,sample_code,sample_date,tow_type,tow_count,tow_length,tow_total,tow_cmmt,analysis_type,p_h,sample_cmmt,veliger_count,locmetadata,huc2,huc6,huc8,waterbody_name,location_name,state,latitude,longitude,water_year,veliger_detect
295,1470,160696,2016-07-19,Vertical,NA,NA,NA,13000 L,Microscopy & PCR,7.5,Good 7.5,0,GPS,15,150100,15010008,SAND HOLLOW RESERVOIR,SOUTH BOAT RAMP AND DAM,UT,37.108,-113.3911,2016,0
295,1471,160697,2016-07-19,Vertical,NA,NA,NA,14000 L,Microscopy & PCR,7.5,Good 7.5,0,GPS,15,150100,15010008,SAND HOLLOW RESERVOIR,SOUTH SIDE,UT,37.1052,-113.3741,2016,0
295,1468,160698,2016-07-19,Vertical,NA,NA,NA,18000 L,Microscopy & PCR,7,Good 7.0,0,GPS,15,150100,15010008,SAND HOLLOW RESERVOIR,NORTH BOAT RAMP,UT,37.1225,-113.3794,2016,0
295,1469,160699,2016-07-19,Vertical,NA,NA,NA,28000 L,Microscopy & PCR,7.5,Good 7.5,0,GPS,15,150100,15010008,SAND HOLLOW RESERVOIR,NORTH DAM,UT,37.1241,-113.3699,2016,0
115,1160,160700,2016-07-26,Vertical,3,30,90,NA,Microscopy & PCR,6,6.0 Baking soda added now 7.0,0,GOOGLE EARTH,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),SPILLWAY,CO-NM,36.806,-107.614,2016,0
115,1158,160701,2016-07-26,Vertical,3,30,90,NA,Microscopy & PCR,6,6.0 Baking soda added now 7.0,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),PINE MARINA,CO-NM,36.816569,-107.60632,2016,0
115,1159,160702,2016-07-26,Vertical,3,30,90,NA,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),SIMS MARINA,CO-NM,36.828798,-107.595398,2016,0
115,1162,160703,2016-07-26,Vertical,2,15,30,NA,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),TWO RIVER MARINA,CO-NM,37.004321,-107.413059,2016,0
115,1162,160704,2016-07-26,Vertical,3,25,75,NA,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),TWO RIVER MARINA,CO-NM,37.004321,-107.413059,2016,0
115,1161,160705,2016-07-26,Vertical,3,25,75,NA,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),STATE LINE,CO-NM,36.999871,-107.4103339,2016,0
611,1542,160706,2016-07-25,Vertical,NA,NA,NA,7269 L,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,SMITH AND MOREHOUSE RESERVOIR,SOUTH END,UT,40.7478,-111.1008,2016,0
611,1541,160707,2016-07-25,Vertical,NA,NA,NA,16121 L,Microscopy,6,6 Baking Soda added now 7.0,0,GPS,16,160201,16020101,SMITH AND MOREHOUSE RESERVOIR,DAM,UT,40.7617,-111.1036,2016,0
611,1541,160708,2016-07-25,Horizontal,NA,NA,NA,16486 L,Microscopy,6.5,6.5 baking soda added now 7.0,0,GPS,16,160201,16020101,SMITH AND MOREHOUSE RESERVOIR,DAM,UT,40.7617,-111.1036,2016,0
284,1404,160709,2016-07-25,Vertical,NA,NA,NA,8762 L,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,ROCKPORT LAKE,MID LAKE,UT,40.7656,-111.3902,2016,0
284,1405,160710,2016-07-25,Vertical,NA,NA,NA,14408 L,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,ROCKPORT LAKE,NORTHEAST SIDE,UT,40.7792,-111.3942,2016,0
284,1407,160711,2016-07-25,Horizontal,NA,NA,NA,13306 L,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,ROCKPORT LAKE,WEST SIDE,UT,40.7735,-111.4039,2016,0
274,1624,160712,2016-07-18,Vertical,5,21,105,NA,Microscopy,7.5,Good 7.5,0,GOOGLE EARTH,14,140600,14060004,STRAWBERRY RESERVOIR,STRAWBERRY BAY MARINA,UT,40.176,-111.154,2016,0
274,1626,160713,2016-07-18,Vertical,5,18,90,NA,Microscopy,7.5,Good 7.5,0,GOOGLE EARTH,14,140600,14060004,STRAWBERRY RESERVOIR,MID LAKE,UT,40.167,-111.131,2016,0
274,1623,160714,2016-07-18,Vertical,5,30,150,NA,Microscopy,7,Good 7.0,0,GOOGLE EARTH,14,140600,14060004,STRAWBERRY RESERVOIR,DAM,UT,40.139,-111.027,2016,0
294,403,160715,2016-07-18,Vertical,5,16,80,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,16,160202,16020203,DEER CREEK RESERVOIR,NORTH END,UT,40.473,-111.48,2016,0
294,401,160716,2016-07-18,Vertical,5,29,145,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,16,160202,16020203,DEER CREEK RESERVOIR,MID LAKE,UT,40.433,-111.502,2016,0
294,400,160717,2016-07-18,Vertical,5,30,150,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,16,160202,16020203,DEER CREEK RESERVOIR,DAM,UT,40.407,-111.527,2016,0
289,795,160718,2016-07-12,Vertical,5,30,150,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,16,160202,16020203,JORDANELLE RESERVOIR,DAM,UT,40.599,-111.422,2016,0
289,794,160719,2016-07-12,Vertical,5,30,150,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,16,160202,16020203,JORDANELLE RESERVOIR,BOAT RAMP AND MARINA,UT,40.625,-111.419,2016,0
289,798,160720,2016-07-12,Vertical,5,19,95,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,16,160202,16020203,JORDANELLE RESERVOIR,PROVO RIVER INFLOW,UT,40.604,-111.373,2016,0
284,1406,160721,2016-07-12,Vertical,5,6,30,NA,Microscopy,7.5,Good 7.5,0,GPS,16,160201,16020101,ROCKPORT LAKE,SOUTH END,UT,40.760749,-111.387496,2016,0
284,1404,160722,2016-07-12,Vertical,5,21,105,NA,Microscopy,NA,No Sample-Leaked,0,GPS,16,160201,16020101,ROCKPORT LAKE,MID LAKE,UT,40.7656,-111.3902,2016,0
284,1403,160723,2016-07-12,Vertical,5,30,150,NA,Microscopy,7.5,Good 7.5,0,GPS,16,160201,16020101,ROCKPORT LAKE,DAM,UT,40.785631,-111.404158,2016,0
276,1289,160724,2016-07-14,Vertical,5,19,95,NA,Microscopy,7,Good 7.0,0,GPS,16,160201,16020102,PINEVIEW RESERVOIR,DAM,UT,41.260178,-111.826341,2016,0
276,1292,160725,2016-07-14,Vertical,5,19,95,NA,Microscopy,7.5,Good 7.5,0,GPS,16,160201,16020102,PINEVIEW RESERVOIR,NORTH ARM,UT,41.279655,-111.815681,2016,0
276,1293,160726,2016-07-14,Vertical,5,13,65,NA,Microscopy,7.5,Good 7.5,0,GPS,16,160201,16020102,PINEVIEW RESERVOIR,SOUTH ARM,UT,41.257838,-111.794562,2016,0
296,1784,160727,2016-07-14,Vertical,5,4,20,NA,Microscopy & PCR,7.5,Good 7.5,0,GPS,16,160201,16020102,WILLARD BAY RESERVOIR,SOUTH MARINA,UT,41.354,-112.0838,2016,0
296,1785,160728,2016-07-14,Vertical,5,6,30,NA,Microscopy & PCR,8,Good 8.0,0,GPS,16,160201,16020102,WILLARD BAY RESERVOIR,SOUTHWEST SIDE,UT,41.371927,-112.124801,2016,0
296,1783,160729,2016-07-14,Vertical,5,4,20,NA,Microscopy & PCR,8,Good 8.0,0,GPS,16,160201,16020102,WILLARD BAY RESERVOIR,NORTH END,UT,41.3969,-112.0648,2016,0
122,458,160730,2016-07-14,Vertical,5,7,35,NA,Microscopy,8,Good 8.0,0,GPS,16,160201,16020101,ECHO RESERVOIR,INFLOW,UT,40.951687,-111.414025,2016,0
122,459,160731,2016-07-14,Vertical,5,16,80,NA,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,ECHO RESERVOIR,MID LAKE,UT,40.959477,-111.416074,2016,0
122,457,160732,2016-07-14,Vertical,5,23,115,NA,Microscopy,7.5,Good 7.5,0,GPS,16,160201,16020101,ECHO RESERVOIR,DAM,UT,40.964345,-111.4274308,2016,0
144,519,160733,2016-07-06,Vertical,5,23,115,NA,Microscopy & PCR,7,Good 7.0,0,GPS,14,140401,14040106,FLAMING GORGE RESERVOIR,BUCKBOARD MARINA,UT-WY,41.2451,-109.593,2016,0
144,530,160734,2016-07-06,Vertical,5,30,150,NA,Microscopy & PCR,7,Good 7.0,0,GPS,14,140401,14040106,FLAMING GORGE RESERVOIR,STATELINE,UT-WY,41.004788,-109.56742,2016,0
144,523,160735,2016-07-06,Vertical,5,30,150,NA,Microscopy & PCR,7,Good 7.0,0,GOOGLE EARTH,14,140401,14040106,FLAMING GORGE RESERVOIR,FLAMING GORGE DAM,UT-WY,40.9162,-109.4225,2016,0
356,546,160736,2016-07-05,Vertical,5,16,80,NA,Microscopy,7,Good 7.0,0,GPS,14,140401,14040101,FONTENELLE RESERVOIR,FONTENELLE CREEK BOAT RAMP,WY,42.08057,-110.14801,2016,0
356,548,160737,2016-07-05,Vertical,5,24,120,NA,Microscopy,7,Good 7.0,0,GOOGLE EARTH,14,140401,14040101,FONTENELLE RESERVOIR,MID LAKE,WY,42.068600000000004,-110.1341,2016,0
356,543,160738,2016-07-05,Vertical,5,30,150,NA,Microscopy,7.5,Good 7.5,0,GPS,14,140401,14040101,FONTENELLE RESERVOIR,DAM,WY,42.0296,-110.06316,2016,0
115,1162,160739,2016-07-20,Vertical,5,25,125,NA,Microscopy & PCR,7,Good 7.0,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),TWO RIVER MARINA,CO-NM,37.004321,-107.413059,2016,0
115,1159,160740,2016-07-20,Vertical,5,30,150,NA,Microscopy & PCR,7.5,Good 7.5,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),SIMS MARINA,CO-NM,36.828798,-107.595398,2016,0
115,1156,160741,2016-07-20,Vertical,5,30,150,NA,Microscopy & PCR,7.5,Good 7.5,0,GPS,14,140801,14080101,NAVAJO RESERVOIR (CO-NM),DAM,CO-NM,36.806983,-107.606471,2016,0
215,1086,160742,2016-07-19,Vertical,5,18,90,NA,Microscopy,7.5,Good 7.5,0,GPS,14,140300,14030002,MCPHEE RESERVOIR,GREAT CUT DIKE,CO,37.510702,-108.5862544,2016,0
215,1087,160743,2016-07-19,Vertical,5,30,150,NA,Microscopy,7,Good 7.0,0,GPS,14,140300,14030002,MCPHEE RESERVOIR,HOUSE CREEK BOAT RAMP,CO,37.520928,-108.5366708,2016,0
215,1088,160744,2016-07-19,Vertical,5,30,150,NA,Microscopy,7.5,Good 7.5,0,GPS,14,140300,14030002,MCPHEE RESERVOIR,MCPHEE DAM,CO,37.576586,-108.569867,2016,0
1,855,160745,2016-07-27,Horizontal,NA,30,NA,NA,Microscopy & PCR,8,Good 8.0,0,GPS,18,180902,18090208,LAKE ARROWHEAD,EAST BAY TOWER,CA,34.26242,-117.17496,2016,0
1,856,160746,2016-07-27,Horizontal,NA,12,NA,NA,Microscopy & PCR,8.5,Good 8.5,0,GPS,18,180902,18090208,LAKE ARROWHEAD,MEADOW BAY & BLUE JAY BAY,CA,34.25448,-117.19414,2016,0
1,857,160747,2016-07-27,Horizontal,NA,15,NA,NA,Microscopy & PCR,8.5,Good 8.5,0,GPS,18,180902,18090208,LAKE ARROWHEAD,NORTH BAY,CA,34.26167,-117.19236,2016,0
270,59,160748,2016-07-25,Vertical,5,30,150,NA,Microscopy & PCR,7,Good 7.0,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,DAM,AZ,33.818,-111.63,2016,0
270,61,160749,2016-07-25,Vertical,5,24,120,NA,Microscopy & PCR,7.5,Good 7.5,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,MARINA,AZ,33.831,-111.634,2016,0
270,58,160750,2016-07-25,Vertical,5,11,55,NA,Microscopy & PCR,7,Good 7.0,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,BOATER'S CAMPGROUND,AZ,33.882,-111.617,2016,0
270,60,160751,2016-07-25,Vertical,5,21,105,NA,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,MAIN BOAT LAUNCH,AZ,33.837,-111.633,2016,0
273,1664,160752,2016-07-26,Vertical,5,24,120,NA,Microscopy & PCR,7,Good 7.0,0,GPS,15,150601,15060103,THEODORE ROOSEVELT LAKE,MARINA,AZ,33.673,-111.141,2016,0
273,1668,160753,2016-07-26,Vertical,5,11,55,NA,Microscopy & PCR,7.5,Good 7.5,0,GPS,15,150601,15060103,THEODORE ROOSEVELT LAKE,WINDY HILL,AZ,33.671,-111.082,2016,0
273,1663,160754,2016-07-26,Vertical,5,17,85,NA,Microscopy & PCR,7.5,Good 7.5,0,GPS,15,150601,15060103,THEODORE ROOSEVELT LAKE,DAM,AZ,33.673,-111.16,2016,0
273,1662,160755,2016-07-26,Vertical,5,13,65,NA,Microscopy & PCR,7,Good 7.0,0,GPS,15,150601,15060105,THEODORE ROOSEVELT LAKE,CHOLLA RECREACTION SITE,AZ,33.724,-111.196,2016,0
269,37,160756,2016-07-26,Vertical,5,40,200,NA,Veliger Count,7,Good 7.0,0,GPS,15,150601,15060106,APACHE LAKE,HORSE MESA DAM,AZ,33.593,-111.337,2016,0
269,38,160757,2016-07-26,Vertical,5,4,20,NA,Veliger Count,7.5,Good 7.5,0,GPS,15,150601,15060106,APACHE LAKE,MARINA,AZ,33.576,-111.256,2016,0
269,39,160758,2016-07-26,Vertical,5,3,15,NA,Veliger Count,7.5,Good 7.5,0,GPS,15,150601,15060106,APACHE LAKE,THREE MILE ISLAND,AZ,33.656,-111.185,2016,0
269,35,160759,2016-07-26,Vertical,5,4,20,NA,Veliger Count,7,Good 7.0,0,GPS,15,150601,15060106,APACHE LAKE,BURNT HORSE CORRAL,AZ,33.623,-111.206,2016,0
271,214,160760,2016-07-27,Vertical,5,5,25,NA,Veliger Count,7.5,Good 7.5,8,GPS,15,150601,15060106,CANYON LAKE,BEACH BELOW HORSE MESA DAM,AZ,33.577,-111.356,2016,1
271,217,160761,2016-07-27,Vertical,5,35,175,NA,Veliger Count,7.5,Good 7.5,5,GPS,15,150601,15060106,CANYON LAKE,MORMON FLATS DAM,AZ,33.551,-111.44,2016,1
271,216,160762,2016-07-27,Vertical,8,13,104,NA,Veliger Count,7,Good 7.0,4,GPS,15,150601,15060106,CANYON LAKE,MARINA,AZ,33.536,-111.425,2016,1
271,218,160763,2016-07-27,Vertical,5,16,80,NA,Veliger Count,7,Good 7.0,50,GOOGLE EARTH,15,150601,15060106,CANYON LAKE,NO WAKE BUOY,AZ,33.574,-111.392,2016,1
271,215,160764,2016-07-27,Vertical,5,6,30,NA,Veliger Count,7.5,Good 7.5,43,GOOGLE EARTH,15,150601,15060106,CANYON LAKE,BEER CAN FLATS,AZ,33.557,-111.412,2016,1
271,219,160765,2016-07-27,Vertical,8,3,24,NA,Veliger Count,7,Good 7.0,2,GOOGLE EARTH,15,150601,15060106,CANYON LAKE,NORTH EAST POINT,AZ,33.536,-111.425,2016,1
272,1427,160766,2016-07-27,Vertical,5,7,35,NA,Veliger Count,7,Good 7.0,1,GPS,15,150601,15060106,SAGUARO LAKE,BOATERS CAMPGROUND,AZ,33.572,-111.484,2016,1
272,1429,160767,2016-07-27,Vertical,5,29,145,NA,Veliger Count,7,Good 7.0,0,GPS,15,150601,15060106,SAGUARO LAKE,MARINA AND DAM,AZ,33.5704,-111.535,2016,0
272,1426,160768,2016-07-27,Vertical,5,10,50,NA,Veliger Count,7,Good 7.0,1,GPS,15,150601,15060106,SAGUARO LAKE,BOAT RAMP,AZ,33.575,-111.536,2016,1
588,600,160769,2016-07-27,Horizontal,5,10,50,NA,Microscopy & PCR,7,Good 7.0,0,GPS,15,150601,15060106,GRANITE REEF DIVERSION DAM,DOCK,AZ,33.514,-111.69,2016,0
287,1113,160770,2016-07-21,Vertical,NA,NA,NA,8080.71 L,Microscopy,7.5,Good 7.5,0,GPS,14,140600,14060009,MILLSITE RESERVOIR,DAM,UT,39.09909,-111.19043,2016,0
287,1115,160771,2016-07-21,Vertical,NA,NA,NA,6522.98 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,MILLSITE RESERVOIR,NORTH SIDE,UT,39.1048,-111.1939,2016,0
287,1114,160772,2016-07-21,Vertical,NA,NA,NA,7983.35 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,MILLSITE RESERVOIR,INLET,UT,39.10076,-111.20565,2016,0
287,1112,160773,2016-07-21,Horizontal,NA,NA,NA,29856.43 L,Microscopy,5.5,5.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,MILLSITE RESERVOIR,BOAT RAMP,UT,39.0939,-111.19307,2016,0
571,1058,160774,2016-07-21,Vertical,NA,NA,NA,8502.59 L,Microscopy,7,Good 7.0,0,GPS,14,140600,14060009,MAMMOTH RESERVOIR,DAM,UT,39.5862,-111.2615,2016,0
571,1059,160775,2016-07-21,Vertical,NA,NA,NA,8502.59 L,Microscopy,7,Good 7.0,0,GPS,14,140600,14060009,MAMMOTH RESERVOIR,EAST SIDE,UT,39.5928,-111.2678,2016,0
571,1061,160776,2016-07-21,Horizontal,NA,NA,NA,20120.64 L,Microscopy,6,6 Baking Soda added now 7.0,0,GPS,14,140600,14060009,MAMMOTH RESERVOIR,WEST SIDE,UT,39.5873,-111.266,2016,0
122,456,160777,2016-07-26,Vertical,NA,NA,NA,10774 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GOOGLE EARTH,16,160201,16020101,ECHO RESERVOIR,BOAT RAMP,UT,40.956,-111.409,2016,0
122,458,160778,2016-07-26,Vertical,NA,NA,NA,14604 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,16,160201,16020101,ECHO RESERVOIR,INFLOW,UT,40.951687,-111.414025,2016,0
122,458,160779,2016-07-26,Vertical,NA,NA,NA,7659 L,Microscopy,6,6 Baking Soda added now 7.0,0,GPS,16,160201,16020101,ECHO RESERVOIR,INFLOW,UT,40.951687,-111.414025,2016,0
122,458,160780,2016-07-26,Horizontal,NA,NA,NA,11358 L,Microscopy,6,6 Baking Soda added now 7.0,0,GPS,16,160201,16020101,ECHO RESERVOIR,INFLOW,UT,40.951687,-111.414025,2016,0
611,1543,160781,2016-07-25,Vertical,NA,NA,NA,15 252 L,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,SMITH AND MOREHOUSE RESERVOIR,WEST SIDE,UT,40.7538,-111.1039,2016,0
284,1407,160782,2016-07-25,Vertical,NA,NA,NA,13825 L,Microscopy,7,Good 7.0,0,GPS,16,160201,16020101,ROCKPORT LAKE,WEST SIDE,UT,40.7735,-111.4039,2016,0
262,298,160783,2016-07-27,Vertical,NA,NA,NA,8859.57 L,Microscopy,6,6 Baking Soda added now 7.0,0,GPS,14,140600,14060009,CLEVELAND RESERVOIR,BOAT LAUNCH,UT,39.58251,-111.2376,2016,0
262,299,160784,2016-07-27,Vertical,NA,NA,NA,9378.81 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,CLEVELAND RESERVOIR,DAM,UT,39.57782,-111.237043,2016,0
262,300,160785,2016-07-27,Horizontal,NA,NA,NA,39202.79 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,CLEVELAND RESERVOIR,NORTH SIDE,UT,39.58103,-111.23371,2016,0
403,731,160786,2016-07-26,Vertical,NA,NA,NA,6815.05 L,Microscopy,6,6 Baking Soda added now 7.0,0,GPS,14,140600,14060009,HUNTINGTON POWER PLANT POND,POWER PLANT POND,UT,39.38521,-111.091465,2016,0
428,377,160787,2016-07-28,Horizontal,NA,NA,NA,13240 L,Microscopy,7.5,Good 7.5,0,GPS,16,160102,16010202,CUTLER RESERVOIR,DAM,UT,41.838,-112.0443,2016,0
428,379,160788,2016-07-28,Horizontal,NA,NA,NA,13760 L,Microscopy,7,Good 7.0,0,GPS,16,160102,16010202,CUTLER RESERVOIR,MID LAKE,UT,41.853916,-112.028483,2016,0
428,378,160789,2016-07-28,Horizontal,NA,NA,NA,13111 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,16,160102,16010202,CUTLER RESERVOIR,EAST END,UT,41.8526,-112.0214,2016,0
605,1306,160790,2016-07-27,Vertical,NA,NA,NA,19402 L,Microscopy,7,Good 7.0,0,GPS,16,160102,16010203,PORCUPINE RESERVOIR,SOUTH SIDE,UT,41.518,-111.7405,2016,0
605,1305,160791,2016-07-27,Vertical,NA,NA,NA,10976 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,16,160102,16010203,PORCUPINE RESERVOIR,NORTH SIDE,UT,41.5212,-111.7382,2016,0
605,1304,160792,2016-07-27,Vertical,NA,NA,NA,14734 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,16,160102,16010203,PORCUPINE RESERVOIR,INLET,UT,41.5185,-111.7339,2016,0
605,1306,160793,2016-07-27,Horizontal,NA,NA,NA,13308 L,Microscopy,7,Good 7.0,0,GPS,16,160102,16010203,PORCUPINE RESERVOIR,SOUTH SIDE,UT,41.518,-111.7405,2016,0
276,1294,160794,2016-08-02,Vertical,NA,NA,NA,34810 L,Microscopy,6,6.0 Baking Soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160795,2016-08-02,Vertical,NA,NA,NA,31009 L,Microscopy,6,6.0 Baking soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160796,2016-08-02,Vertical,NA,NA,NA,17005 L,Microscopy,6,6.0 Baking soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160797,2016-08-02,Vertical,NA,NA,NA,41212 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160798,2016-08-02,Vertical,NA,NA,NA,21206 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160799,2016-08-02,Vertical,NA,NA,NA,55015 L,Microscopy,6,6.0 Baking Soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160800,2016-08-02,Horizontal,NA,NA,NA,41212 L,Microscopy,6,6.0 Baking soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
276,1294,160801,2016-08-02,Horizontal,NA,NA,NA,40812 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GOOGLE EARTH,16,160201,16020102,PINEVIEW RESERVOIR,UNKNOWN,UT,41.268612,-111.804668,2016,0
198,1364,160802,2016-07-28,Vertical,NA,NA,NA,9378.81 L,Microscopy,5.5,5.5 Baking Soda added now 7.0,0,GPS,14,140802,14080201,RECAPTURE RESERVOIR,INLET,UT,37.66856,-109.44265,2016,0
198,1368,160803,2016-07-28,Vertical,NA,NA,NA,9508.62 L,Microscopy,6,6.0 Baking Soda added now 7.0,0,GPS,14,140802,14080201,RECAPTURE RESERVOIR,WEST SIDE,UT,37.66506,-109.43971,2016,0
198,1367,160804,2016-07-28,Vertical,NA,NA,NA,8437.69 L,Microscopy,5.5,5.5 Baking Soda added now 7.0,0,GPS,14,140802,14080201,RECAPTURE RESERVOIR,WEST BOAT RAMP,UT,37.66789,-109.44157,2016,0
198,1366,160805,2016-07-28,Vertical,NA,NA,NA,8924.48 L,Microscopy,5.5,5.5 Baking Soda added now 7.0,0,GOOGLE EARTH,14,140802,14080201,RECAPTURE RESERVOIR,UNKNOWN,UT,37.66506,-109.43971,2016,0
198,1366,160806,2016-07-28,Horizontal,NA,NA,NA,44330.30 L,Microscopy,6,6.0 Baking Soda added now 7.0,0,GOOGLE EARTH,14,140802,14080201,RECAPTURE RESERVOIR,UNKNOWN,UT,37.66506,-109.43971,2016,0
261,784,160807,2016-08-01,Vertical,NA,NA,NA,10741.82 L,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,JOES VALLEY RESERVOIR,SOUTHEAST,UT,39.279432,-111.273912,2016,0
261,786,160808,2016-08-01,Vertical,NA,NA,NA,10449.75 L,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,JOES VALLEY RESERVOIR,WEST BOAT RAMP,UT,39.292516,-111.281164,2016,0
261,782,160809,2016-08-01,Vertical,NA,NA,NA,11618.04 L,Microscopy & PCR,6.5,6.5 Baking Soda added now 7.0,0,GPS,14,140600,14060009,JOES VALLEY RESERVOIR,EAST BOAT RAMP,UT,39.306701,-111.276651,2016,0
261,783,160810,2016-08-01,Horizontal,NA,NA,NA,33750.74 L,Microscopy & PCR,6,6 Baking Soda added now 7.0,0,GPS,14,140600,14060009,JOES VALLEY RESERVOIR,EAST SIDE,UT,39.291754,-111.27229,2016,0
311,823,160811,2016-07-29,Horizontal,1,30.5,30.5,NA,Microscopy,7.5,Good 7.5,0,GPS,10,101202,10120201,KEYHOLE RESERVOIR,WIND CREEK BOAT RAMP,WY,44.3668,-104.8342,2016,0
311,823,160812,2016-07-29,Vertical,5,10.7,53.5,NA,Microscopy,7,Good 7.0,0,GPS,10,101202,10120201,KEYHOLE RESERVOIR,WIND CREEK BOAT RAMP,WY,44.3668,-104.8342,2016,0
311,816,160813,2016-07-29,Vertical,5,15.2,76,NA,Microscopy,6.5,6.5 Baking Soda added now 7.0,0,GPS,10,101202,10120201,KEYHOLE RESERVOIR,DAM,WY,44.37858,-104.77691,2016,0
311,819,160814,2016-07-29,Vertical,5,6.1,30.5,NA,Microscopy,7,Good 7.0,0,GPS,10,101202,10120201,KEYHOLE RESERVOIR,PATS POINT,WY,44.3671,-104.7768,2016,0
311,815,160815,2016-07-29,Vertical,5,12.2,61,NA,Microscopy,7.5,Good 7.5,0,GPS,10,101202,10120201,KEYHOLE RESERVOIR,COLTER BAY BOAT RAMP,WY,44.37,-104.792,2016,0
313,1184,160816,2016-08-01,Vertical,NA,NA,NA,16698.9 L,Microscopy,7,Good 7.0,0,GPS,16,160300,16030006,NEWCASTLE RESERVOIR,DAM,UT,37.6522,-113.5286,2016,0
313,1185,160817,2016-08-01,Other,NA,NA,NA,Composite of Horizontal and Vertical tows - 21 -028 L,Microscopy,7,Good 7.0,0,GPS,16,160300,16030006,NEWCASTLE RESERVOIR,INLET,UT,37.6486,-113.5211,2016,0
313,1187,160818,2016-08-01,Vertical,NA,NA,NA,15400.2 L,Microscopy,7,Good 7.0,0,GPS,16,160300,16030006,NEWCASTLE RESERVOIR,NORTH SIDE,UT,37.6516,-113.5247,2016,0
313,1184,160819,2016-08-01,Vertical,NA,NA,NA,11627.4 L,Microscopy,7,Good 7.0,0,GPS,16,160300,16030006,NEWCASTLE RESERVOIR,DAM,UT,37.6522,-113.5286,2016,0
